Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Sales,Quantity,Discount,Profit,
CA-2015-147879,2015-05-07,2015-05-12,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,OFF-PA-10001952,Office Supplies,Paper,45.68,2,0.00,21.01,
CA-2016-166625,2016-04-14,2016-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10002414,Office Supplies,Binders,25.06,2,0.00,11.78,
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001790,Office Supplies,Paper,38.43,1,0.20,13.45,
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10001590,Office Supplies,Storage,21.57,2,0.20,1.62,
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003657,Technology,Accessories,81.58,3,0.20,2.04,
CA-2017-159954,2017-09-10,2017-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004876,Office Supplies,Binders,2.78,1,0.00,1.36,
CA-2017-100825,2017-09-09,2017-09-14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10003123,Office Supplies,Storage,99.87,3,0.00,23.97,
CA-2014-168305,2014-11-01,2014-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,44.40,3,0.00,22.20,
CA-2014-168305,2014-11-01,2014-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004947,Office Supplies,Paper,21.40,5,0.00,9.63,
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10003799,Furniture,Furnishings,71.12,4,0.00,22.05,
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10000673,Technology,Phones,259.96,4,0.00,124.78,
CA-2017-108000,2017-01-12,2017-01-16,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002621,Office Supplies,Envelopes,9.78,1,0.00,4.89,
CA-2015-146465,2015-11-20,2015-11-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,24.19,9,0.20,7.56,
CA-2016-159639,2016-11-27,2016-12-02,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10001889,Furniture,Furnishings,31.56,3,0.00,10.41,
US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000157,Office Supplies,Paper,59.94,3,0.00,28.17,
US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002764,Office Supplies,Paper,45.36,4,0.00,22.23,
US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000143,Office Supplies,Paper,26.40,5,0.00,12.67,
US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10000414,Office Supplies,Labels,41.40,4,0.00,19.87,
US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,TEC-AC-10003441,Technology,Accessories,16.95,1,0.00,1.02,
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10002353,Office Supplies,Binders,24.70,2,0.20,9.26,
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001303,Office Supplies,Appliances,59.70,3,0.00,26.87,
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-FU-10003026,Furniture,Furnishings,14.52,3,0.00,5.66,
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10000632,Office Supplies,Binders,104.18,3,0.20,33.86,
CA-2016-155383,2016-12-17,2016-12-22,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,Storage,46.53,3,0.00,13.03,
CA-2014-120432,2014-08-24,2014-08-26,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,OFF-SU-10004661,Office Supplies,Supplies,25.50,3,0.00,6.63,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000617,Office Supplies,Storage,14.90,5,0.00,1.04,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-LA-10002762,Office Supplies,Labels,87.71,7,0.00,41.22,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001973,Furniture,Chairs,199.76,2,0.10,8.88,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,94.60,4,0.00,27.43,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004834,Furniture,Bookcases,4228.70,6,0.20,158.58,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002213,Furniture,Bookcases,2003.92,5,0.20,-25.05,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002170,Technology,Phones,209.97,3,0.00,58.79,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003033,Technology,Accessories,659.90,2,0.00,217.77,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,110.96,2,0.00,53.26,
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000169,Technology,Phones,67.80,4,0.00,1.36,
CA-2016-130288,2016-11-26,2016-11-30,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East,FUR-TA-10002958,Furniture,Tables,313.18,2,0.40,-120.05,
CA-2017-146458,2017-11-19,2017-11-22,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10001177,Office Supplies,Art,22.96,7,0.00,6.66,
CA-2017-150420,2017-06-03,2017-06-08,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,TEC-AC-10004975,Technology,Accessories,1099.50,10,0.00,362.84,
US-2014-118997,2014-04-08,2014-04-12,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,FUR-TA-10001086,Furniture,Tables,1215.92,8,0.00,316.14,
CA-2014-114314,2014-10-11,2014-10-15,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,OFF-LA-10000240,Office Supplies,Labels,7.31,1,0.00,3.44,
CA-2014-114314,2014-10-11,2014-10-15,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10002107,Furniture,Furnishings,8.92,4,0.00,3.92,
US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10001519,Furniture,Bookcases,87.21,3,0.50,-45.35,
US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004100,Office Supplies,Paper,15.55,3,0.20,5.44,
US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001363,Technology,Phones,683.99,2,0.40,-114.00,
US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004835,Office Supplies,Storage,13.39,3,0.20,1.00,
US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10002018,Technology,Accessories,16.78,3,0.20,4.82,
US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003033,Technology,Accessories,527.92,2,0.20,85.79,
CA-2016-103107,2016-07-04,2016-07-04,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10000221,Furniture,Furnishings,25.40,5,0.00,8.64,
CA-2016-103107,2016-07-04,2016-07-04,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001198,Technology,Phones,177.48,3,0.20,19.97,
CA-2016-103107,2016-07-04,2016-07-04,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002564,Technology,Phones,71.98,3,0.20,9.00,
CA-2017-122077,2017-05-19,2017-05-25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,Technology,Phones,95.99,1,0.20,9.60,
CA-2017-122077,2017-05-19,2017-05-25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,OFF-LA-10004178,Office Supplies,Labels,13.22,4,0.20,4.30,
CA-2017-112431,2017-10-12,2017-10-14,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,435.84,12,0.00,130.75,
CA-2017-112431,2017-10-12,2017-10-14,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000940,Office Supplies,Art,5.88,2,0.00,1.59,
CA-2016-151092,2016-08-06,2016-08-13,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10001700,Technology,Phones,211.17,4,0.20,18.48,
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10000771,Furniture,Furnishings,6.28,1,0.00,2.64,
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002399,Technology,Accessories,95.10,5,0.00,30.43,
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10004983,Office Supplies,Paper,25.92,4,0.00,12.44,
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004258,Office Supplies,Storage,48.84,4,0.00,13.19,
CA-2015-115924,2015-09-14,2015-09-18,Second Class,BE-11455,Brad Eason,Home Office,United States,Des Moines,Iowa,50315,Central,OFF-BI-10004040,Office Supplies,Binders,25.90,5,0.00,12.69,
CA-2017-161046,2017-03-05,2017-03-05,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-EN-10003862,Office Supplies,Envelopes,42.68,4,0.00,19.63,
CA-2017-161046,2017-03-05,2017-03-05,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,TEC-AC-10004571,Technology,Accessories,299.97,3,0.00,125.99,
CA-2017-161046,2017-03-05,2017-03-05,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-AP-10000891,Office Supplies,Appliances,262.24,2,0.00,78.67,
CA-2017-161046,2017-03-05,2017-03-05,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-BI-10002026,Office Supplies,Binders,234.36,6,0.00,112.49,
US-2017-141698,2017-04-15,2017-04-21,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10001826,Office Supplies,Paper,20.74,4,0.20,7.26,
US-2014-105151,2014-03-30,2014-03-31,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001231,Office Supplies,Art,10.50,5,0.00,2.94,
CA-2014-155796,2014-11-11,2014-11-15,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-FU-10000409,Furniture,Furnishings,23.97,2,0.20,7.79,
CA-2014-155796,2014-11-11,2014-11-15,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,521.96,4,0.50,-250.54,
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10002756,Office Supplies,Storage,676.55,5,0.00,6.77,
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10003842,Office Supplies,Appliances,154.90,5,0.00,40.27,
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10004459,Office Supplies,Envelopes,30.56,4,0.00,14.97,
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Furniture,Chairs,770.35,3,0.20,77.04,
CA-2017-150602,2017-02-09,2017-02-14,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,Furniture,Furnishings,21.12,4,0.00,6.55,
CA-2014-140732,2014-11-11,2014-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001425,Technology,Phones,575.93,9,0.20,57.59,
CA-2014-140732,2014-11-11,2014-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001626,Office Supplies,Appliances,7.78,2,0.00,2.02,
CA-2014-140732,2014-11-11,2014-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10003625,Office Supplies,Paper,123.92,4,0.00,55.76,
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10004768,Office Supplies,Supplies,17.22,3,0.00,5.17,
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000777,Office Supplies,Storage,226.56,6,0.00,63.44,
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003171,Technology,Phones,107.88,3,0.20,10.79,
CA-2016-166912,2016-01-15,2016-01-17,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,81.98,2,0.00,40.17,
CA-2014-141726,2014-07-20,2014-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,104.85,1,0.00,50.33,
CA-2014-141726,2014-07-20,2014-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001982,Office Supplies,Binders,8.70,2,0.20,3.16,
CA-2014-141726,2014-07-20,2014-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,19.92,4,0.00,9.76,
CA-2014-141726,2014-07-20,2014-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,FUR-FU-10003577,Furniture,Furnishings,43.02,3,0.00,15.49,
CA-2017-115105,2017-02-06,2017-02-11,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024,East,FUR-BO-10001811,Furniture,Bookcases,240.78,1,0.20,30.10,
CA-2015-143980,2015-12-25,2015-12-29,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,414.96,2,0.00,124.49,
CA-2016-135636,2016-10-08,2016-10-13,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10000676,Office Supplies,Storage,387.72,5,0.20,-67.85,
CA-2017-102155,2017-07-13,2017-07-17,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-ST-10001496,Office Supplies,Storage,360.38,2,0.00,93.70,
CA-2017-102155,2017-07-13,2017-07-17,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-PA-10003673,Office Supplies,Paper,13.56,2,0.00,6.24,
CA-2017-116953,2017-04-24,2017-04-25,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,552.00,10,0.20,34.50,
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-TA-10001039,Furniture,Tables,429.90,5,0.00,111.77,
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10000474,Office Supplies,Binders,32.06,2,0.00,15.39,
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004698,Furniture,Chairs,161.96,2,0.00,45.35,
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-ST-10003327,Office Supplies,Storage,19.86,2,0.00,5.76,
CA-2016-114895,2016-11-21,2016-11-28,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000232,Office Supplies,Paper,12.96,2,0.00,6.35,
CA-2017-112984,2017-09-16,2017-09-18,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Office Supplies,Paper,20.54,6,0.20,6.42,
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-FU-10001185,Furniture,Furnishings,185.58,6,0.00,76.09,
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10003007,Office Supplies,Binders,77.56,2,0.00,35.68,
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,87.92,4,0.00,0.88,
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-PA-10001033,Office Supplies,Paper,245.94,6,0.00,120.51,
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10000404,Office Supplies,Binders,8.60,1,0.00,4.04,
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,504.90,5,0.00,126.23,
US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,2357.49,7,0.20,884.06,
US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,369.54,7,0.20,32.34,
US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,184.75,3,0.20,-20.78,
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10001558,Office Supplies,Storage,64.96,5,0.20,-4.06,
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-SU-10004782,Office Supplies,Supplies,13.52,2,0.20,1.69,
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,458.43,5,0.30,-137.53,
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,Appliances,387.14,4,0.20,24.20,
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,328.59,3,0.40,-147.87,
US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,338.35,3,0.20,4.23,
US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,25.92,4,0.00,12.44,
US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,91.36,4,0.00,42.03,
CA-2014-124079,2014-12-13,2014-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,87.96,3,0.20,7.70,
CA-2014-124079,2014-12-13,2014-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,5.21,2,0.70,-4.17,
US-2017-146878,2017-09-21,2017-09-27,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,12.29,1,0.70,-8.61,
CA-2017-107244,2017-09-07,2017-09-11,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,19.76,4,0.00,8.30,
CA-2015-100657,2015-11-02,2015-11-07,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,109.76,2,0.10,8.54,
CA-2017-129581,2017-12-11,2017-12-18,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,128.85,3,0.00,3.87,
CA-2017-129028,2017-04-01,2017-04-03,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,127.95,3,0.00,21.75,
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,68.52,3,0.00,31.52,
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,74.94,3,0.00,14.24,
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,2548.56,6,0.20,286.71,
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,271.44,3,0.00,122.15,
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,287.88,3,0.20,35.99,
CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,14.90,5,0.00,7.15,
CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,4158.91,8,0.20,363.90,
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,91.96,2,0.00,15.63,
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,33.11,7,0.00,12.91,
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,19.44,3,0.00,9.33,
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,55.48,1,0.00,26.63,
CA-2014-152422,2014-10-05,2014-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,91.92,5,0.20,11.49,
US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,17.34,2,0.00,4.68,
US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,71.98,2,0.00,15.12,
CA-2014-130869,2014-11-17,2014-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,7.08,3,0.20,2.48,
US-2017-128832,2017-04-24,2017-04-27,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,69.98,2,0.00,4.90,
